,university,career,full_name,gender,postal_code,location,email,birth_date
2966,_universidad_de_palermo,bioquímica,nicholas_harris,m,3287,,katherinelong@hotmail.com,2005-07-05
2967,_universidad_de_palermo,licenciatura_en_sociología_,jessica_banks,f,5883,,mmata@hotmail.com,1950-10-31
2968,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,jennifer_brown,f,7020,,edwardsbryan@yahoo.com,1958-02-22
2969,_universidad_de_palermo,licenciatura_en_administración_,mark_barton,m,8514,,jbailey@gmail.com,1909-01-24
2970,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,anne_summers,f,9019,,hillcrystal@gmail.com,1907-01-16
2971,_universidad_de_palermo,licenciatura_en_musicoterapia,christopher_duncan,m,5541,,todd94@yahoo.com,1953-10-31
2972,_universidad_de_palermo,agronomía,denise_williams,f,3041,,briangarcia@gmail.com,1972-06-15
2973,_universidad_de_palermo,ingeniería_mecánica,aaron_diaz,m,3334,,michael85@yahoo.com,1913-05-08
2974,_universidad_de_palermo,técnico_para_bioterios_,eric_mora,m,1651,,tammy71@hotmail.com,1908-08-16
2975,_universidad_de_palermo,ingeniería_electrónica,timothy_pratt,m,3252,,qwatts@gmail.com,1976-12-18
2976,_universidad_de_palermo,ingeniería_electrónica,mark_arnold,m,1706,,chelseawalton@gmail.com,1993-03-17
2977,_universidad_de_palermo,arquitectura,brianna_meyer,f,4630,,coryrodriguez@yahoo.com,1977-11-05
2978,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,jamie_lowe,f,3263,,kwheeler@hotmail.com,1945-04-12
2979,_universidad_de_palermo,bioquímica,christian_fletcher,m,6417,,phillipsmonica@hotmail.com,1986-02-16
2980,_universidad_de_palermo,licenciatura_en_administración_,blake_kelly,m,1621,,johnthompson@yahoo.com,1906-10-10
2981,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,crystal_hall,f,3180,,jamie12@hotmail.com,1907-08-18
2982,_universidad_de_palermo,ingeniería_electrónica,joseph_johnson,m,5275,,kennethnichols@hotmail.com,1975-09-16
2983,_universidad_de_palermo,arquitectura,cindy_smith,f,6013,,fletcherpreston@gmail.com,1910-12-19
2984,_universidad_de_palermo,farmacia,anthony_smith,m,9213,,jessicacollins@gmail.com,1914-09-08
2985,_universidad_de_palermo,licenciatura_en_ciencia_política_,xavier_moore,m,3358,,pmartinez@hotmail.com,1980-11-24
2986,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,aaron_rodriguez,m,2700,,wesley42@gmail.com,1917-04-22
2987,_universidad_de_palermo,diseño_de_imagen_y_sonido,jesus_brown,m,4500,,josephdillon@hotmail.com,1910-08-25
2988,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,michael_tucker,m,1838,,theresadawson@gmail.com,1953-08-15
2989,_universidad_de_palermo,licenciatura_en_musicoterapia,david_roberson,m,6213,,wanda34@yahoo.com,1912-01-02
2990,_universidad_de_palermo,ciencias_veterinarias,theresa_hunter,f,1891,,angela78@gmail.com,1959-01-12
2991,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,jose_wright,m,9053,,elizabethcarroll@yahoo.com,1987-06-10
2992,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,gabriel_morton,m,8418,,nford@gmail.com,1940-10-01
2993,_universidad_de_palermo,ingeniería_electrónica,angelica_reyes,f,3007,,catherine38@gmail.com,1913-02-01
2994,_universidad_de_palermo,licenciatura_en_psicología,mrs._sara_ryan,f,2531,,crystal80@yahoo.com,1921-04-18
2995,_universidad_de_palermo,farmacia,susan_reyes,f,1849,,millerstacy@hotmail.com,1909-07-05
2996,_universidad_de_palermo,diseño_industrial,becky_hamilton,f,2126,,juliehamilton@gmail.com,1906-06-16
2997,_universidad_de_palermo,diseño_de_imagen_y_sonido,david_myers,m,4234,,wmills@yahoo.com,1998-06-27
2998,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,theresa_williams,f,2933,,angelicaharrington@hotmail.com,1909-10-21
2999,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,michelle_johnson,f,5446,,careykristen@hotmail.com,1918-03-27
3000,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,omar_watson,m,8308,,ygraham@yahoo.com,1952-12-26
3001,_universidad_de_palermo,bioquímica,jennifer_aguirre,f,2905,,taylorkelli@hotmail.com,1975-03-18
3002,_universidad_de_palermo,licenciatura_en_artes,tracey_williamson,f,6643,,mccarthyashley@yahoo.com,1971-08-29
3003,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,barbara_kim,f,6424,,lopezandrew@gmail.com,1979-07-23
3004,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,gregory_hayes,m,2944,,kevinwood@yahoo.com,1915-03-08
3005,_universidad_de_palermo,licenciatura_en_administración_,martha_hall,f,8364,,robert67@hotmail.com,1912-02-07
3006,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,angel_johnson,f,3351,,chadclark@yahoo.com,2001-06-27
3007,_universidad_de_palermo,licenciatura_en_musicoterapia,walter_williams,m,2152,,villegasrachel@hotmail.com,1981-08-16
3008,_universidad_de_palermo,contador_público_,leslie_copeland,f,9200,,umora@yahoo.com,1973-11-13
3009,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,daniel_patterson,m,8148,,mjacobson@hotmail.com,1926-12-31
3010,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,dustin_nichols,m,1768,,qkeller@yahoo.com,2003-10-14
3011,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,luis_glover,m,4500,,dgarcia@hotmail.com,1953-04-10
3012,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,bryan_rivera,m,6339,,knelson@yahoo.com,1948-12-10
3013,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,paul_thompson,m,3524,,sarah77@yahoo.com,1952-09-18
3014,_universidad_de_palermo,licenciatura_en_sociología_,rhonda_salazar,f,4144,,erin09@hotmail.com,1981-07-27
3015,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,michael_quinn,m,3222,,christopherrhodes@yahoo.com,1911-04-25
3016,_universidad_de_palermo,ciencias_veterinarias,jerry_meyer,m,6538,,reedjames@gmail.com,1923-07-10
3017,_universidad_de_palermo,ingeniería_electrónica,christian_smith,m,1659,,john74@yahoo.com,1916-03-16
3018,_universidad_de_palermo,contador_público_,james_williams,m,4600,,shall@gmail.com,1912-04-22
3019,_universidad_de_palermo,ingeniería_mecánica,rachel_castro,f,2187,,christopher05@gmail.com,1985-05-24
3020,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,emily_walters,f,5741,,dchavez@hotmail.com,2001-08-19
3021,_universidad_de_palermo,licenciatura_en_psicología,stephen_williams,m,5703,,sandralawrence@yahoo.com,1996-08-18
3022,_universidad_de_palermo,diseño_industrial,natalie_garcia,f,5427,,tammycontreras@gmail.com,1974-08-25
3023,_universidad_de_palermo,bioquímica,jenny_thompson,f,1894,,tranangelica@yahoo.com,1906-04-16
3024,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,charles_wilkerson,m,2409,,wguzman@yahoo.com,1913-02-15
3025,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,denise_andrews,f,8402,,hinesnicholas@gmail.com,1907-04-02
3026,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,paige_rivera,f,2907,,cynthia89@yahoo.com,2003-12-25
3027,_universidad_de_palermo,contador_público_,danielle_morgan,f,4640,,jonathan28@hotmail.com,1985-08-25
3028,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,barbara_walker,f,8409,,herrerajeffery@yahoo.com,1950-03-08
3029,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,spencer_phillips,m,1854,,nelsonnicholas@yahoo.com,1960-01-22
3030,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,michael_wells,m,2241,,nicolesmith@hotmail.com,1906-07-12
3031,_universidad_de_palermo,farmacia,christopher_hernandez,m,5264,,brownlaurie@hotmail.com,1933-04-18
3032,_universidad_de_palermo,licenciatura_en_administración_,john_roach,m,9021,,donnadeleon@hotmail.com,1956-10-13
3033,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,kimberly_pennington,f,6663,,hannah26@gmail.com,1952-09-08
3034,_universidad_de_palermo,licenciatura_en_ciencia_política_,ashley_atkins,f,1834,,imoss@hotmail.com,1925-05-13
3035,_universidad_de_palermo,licenciatura_en_sociología_,andrew_stewart,m,5571,,levinejoshua@hotmail.com,1921-01-16
3036,_universidad_de_palermo,ingeniería_electrónica,nathaniel_lane,m,5264,,ricky06@hotmail.com,1939-02-17
3037,_universidad_de_palermo,contador_público_,matthew_carpenter,m,5372,,krystal57@gmail.com,2001-03-12
3038,_universidad_de_palermo,farmacia,rebecca_scott,f,1627,,griley@yahoo.com,1918-07-20
3039,_universidad_de_palermo,arquitectura,michael_smith,m,3448,,kimberlyalexander@yahoo.com,1915-01-11
3040,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,sandra_foster,f,3191,,simsnicole@hotmail.com,1977-12-08
3041,_universidad_de_palermo,arquitectura,justin_barnett,m,5400,,wobrien@gmail.com,1910-11-20
3042,_universidad_de_palermo,bioquímica,derrick_dunn,m,6743,,christopherstevenson@gmail.com,1918-10-31
3043,_universidad_de_palermo,ingeniería_en_informática,cheryl_lucas,f,7511,,kaylacampbell@yahoo.com,1963-10-26
3044,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,christine_moran,f,7150,,gomezpatricia@gmail.com,1913-04-20
3045,_universidad_de_palermo,licenciatura_en_musicoterapia,kristin_gilmore,f,5425,,emily77@hotmail.com,1911-02-15
3046,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,kevin_bailey,m,5409,,kennethmurray@gmail.com,2005-05-17
3047,_universidad_de_palermo,medicina,teresa_lewis,f,3507,,cmiranda@hotmail.com,1939-10-29
3048,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,noah_rosales,m,4146,,alopez@gmail.com,1985-09-05
3049,_universidad_de_palermo,licenciatura_en_psicología,jeffrey_thomas,m,7221,,whitney21@gmail.com,1915-03-24
3050,_universidad_de_palermo,ciencias_veterinarias,alexis_martin,f,1742,,patrickfarley@hotmail.com,1978-04-27
3051,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,joseph_hampton,m,6530,,angela70@gmail.com,1931-06-13
3052,_universidad_de_palermo,ingeniería_en_informática,charles_fisher,m,5381,,dbrown@hotmail.com,1918-12-04
3053,_universidad_de_palermo,licenciatura_en_musicoterapia,peter_welch,m,2820,,kathy29@gmail.com,1941-12-20
3054,_universidad_de_palermo,medicina,john_sanchez,m,8101,,taylormax@gmail.com,1997-01-10
3055,_universidad_de_palermo,ingeniería_mecánica,barbara_gibson,f,7107,,danny85@gmail.com,1979-03-31
3056,_universidad_de_palermo,ingeniería_mecánica,michelle_ramsey,f,3011,,ibarrabrian@gmail.com,1962-12-15
3057,_universidad_de_palermo,actuario_,lawrence_pace,m,8150,,kristincasey@gmail.com,1953-09-18
3058,_universidad_de_palermo,diseño_de_imagen_y_sonido,karen_chambers,f,6075,,hsalas@hotmail.com,1907-11-27
3059,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,zachary_smith,m,1651,,kathrynthomas@yahoo.com,1967-02-11
3060,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,mary_daniels,f,2347,,sherylmartin@hotmail.com,1909-06-13
3061,_universidad_de_palermo,licenciatura_en_musicoterapia,tonya_gaines,f,6241,,courtneyortiz@yahoo.com,1935-10-19
3062,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,belinda_chambers,f,8111,,ogonzalez@yahoo.com,1985-03-09
3063,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,tyler_norris,m,8411,,michael99@hotmail.com,2002-09-27
3064,_universidad_de_palermo,farmacia,cassandra_hall,f,7240,,gbaldwin@hotmail.com,2001-06-25
3065,_universidad_de_palermo,licenciatura_en_artes,gerald_berg,m,1814,,qsolis@yahoo.com,1956-01-25
3066,_universidad_de_palermo,licenciatura_en_ciencia_política_,kara_escobar,f,5632,,powellamanda@yahoo.com,1987-06-05
3067,_universidad_de_palermo,bioquímica,emma_atkinson,f,4653,,vegacory@gmail.com,1907-10-18
3068,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,diane_farrell,f,5715,,kristengregory@yahoo.com,1960-02-21
3069,_universidad_de_palermo,medicina,cassandra_andrews,f,8105,,thomasjennifer@gmail.com,1920-09-10
3070,_universidad_de_palermo,agronomía,patrick_fuller,m,1657,,martinmartha@hotmail.com,1971-02-02
3071,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,shannon_day,f,6348,,kimberly99@gmail.com,1952-07-04
3072,_universidad_de_palermo,licenciatura_en_psicología,anne_white,f,3153,,kendra98@gmail.com,1982-02-16
3073,_universidad_de_palermo,medicina,laura_jenkins,f,7301,,hwilliams@yahoo.com,1986-08-15
3074,_universidad_de_palermo,farmacia,mary_cox,f,4152,,ramosgregory@yahoo.com,1974-08-29
3075,_universidad_de_palermo,diseño_industrial,joshua_griffith,m,4143,,stonedaniel@yahoo.com,1918-08-24
3076,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,joshua_greene,m,6228,,sethgray@hotmail.com,1998-12-27
3077,_universidad_de_palermo,arquitectura,sandra_blake,f,5439,,clintonadams@hotmail.com,1912-04-30
3078,_universidad_de_palermo,diseño_industrial,eric_townsend,m,7205,,hunter37@gmail.com,1972-04-27
3079,_universidad_de_palermo,ingeniería_electrónica,paul_rios,m,3565,,jlong@yahoo.com,1945-01-04
3080,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,connor_cruz,m,3021,,whitewilliam@yahoo.com,1909-06-11
3081,_universidad_de_palermo,bioquímica,sydney_greene,f,8364,,blairjessica@hotmail.com,2002-08-19
3082,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,roger_barron,m,8124,,nicole29@yahoo.com,1920-02-25
3083,_universidad_de_palermo,ingeniería_mecánica,andre_cook,m,6100,,charlesmorrison@hotmail.com,1987-11-21
3084,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,ryan_ortega,m,2508,,gregoryscott@hotmail.com,1956-05-23
3085,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,rachel_drake,f,3501,,alexissmith@gmail.com,1944-11-16
3086,_universidad_de_palermo,diseño_de_imagen_y_sonido,eric_davis,m,2944,,amanda12@yahoo.com,1906-06-17
3087,_universidad_de_palermo,ingeniería_mecánica,kimberly_brewer,f,1816,,hayskim@hotmail.com,1907-08-10
3088,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,nicole_maynard,f,3287,,rosariohaley@hotmail.com,1931-09-03
3089,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,john_hernandez,m,6648,,taylorbernard@gmail.com,1918-11-08
3090,_universidad_de_palermo,licenciatura_en_ciencia_política_,kelly_parsons,m,6017,,sholt@hotmail.com,1968-01-11
3091,_universidad_de_palermo,licenciatura_en_terapia_ocupacional,ronald_white,m,3500,,davisvincent@gmail.com,1969-05-28
3092,_universidad_de_palermo,licenciatura_en_musicoterapia,robert_hebert,m,5500,,april37@hotmail.com,1993-11-08
3093,_universidad_de_palermo,licenciatura_en_musicoterapia,jacob_andrews,m,1804,,bishopcourtney@yahoo.com,1907-06-14
3094,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,mary_cowan,f,6005,,genejacobs@hotmail.com,1925-03-01
3095,_universidad_de_palermo,licenciatura_en_artes,amy_day,f,3174,,stacy77@gmail.com,1937-12-24
3096,_universidad_de_palermo,técnico_para_bioterios_,henry_novak,m,6042,,flopez@yahoo.com,1987-05-15
3097,_universidad_de_palermo,licenciatura_en_psicología,gerald_mcdowell,m,3412,,pamela94@gmail.com,1955-04-15
3098,_universidad_de_palermo,contador_público_,justin_acosta,m,3433,,cmunoz@gmail.com,1943-07-05
3099,_universidad_de_palermo,arquitectura,russell_wilson,m,7220,,ericsingleton@yahoo.com,1989-05-11
3100,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,brenda_reid,f,8162,,toddwilson@gmail.com,1932-10-24
3101,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,steven_mcconnell,m,3513,,qcobb@gmail.com,2000-12-07
3102,_universidad_de_palermo,actuario_,anthony_sloan,m,1983,,lukeramirez@yahoo.com,1918-12-11
3103,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,laura_johnson,f,5515,,batesemma@gmail.com,2004-08-20
3104,_universidad_de_palermo,contador_público_,anne_warren,f,5777,,carternancy@yahoo.com,1933-10-10
3105,_universidad_de_palermo,licenciatura_en_musicoterapia,john_chavez,m,8503,,rodriguezangela@gmail.com,1943-03-27
3106,_universidad_de_palermo,actuario_,stephen_malone,m,9019,,lorirhodes@gmail.com,1944-08-27
3107,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,stephanie_smith,f,7601,,alicia95@yahoo.com,1906-10-27
3108,_universidad_de_palermo,medicina,kara_rose,f,4117,,willieanderson@gmail.com,1997-01-27
3109,_universidad_de_palermo,técnico_para_bioterios_,kaitlin_meyer,f,5721,,ahowell@gmail.com,1997-11-27
3110,_universidad_de_palermo,actuario_,thomas_george,m,1765,,michaelquinn@yahoo.com,1910-02-01
3111,_universidad_de_palermo,bioquímica,christine_hart,f,6475,,sandovaljulie@gmail.com,1965-05-05
3112,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,kimberly_coleman,f,4608,,wturner@yahoo.com,1912-08-22
3113,_universidad_de_palermo,ciencias_veterinarias,richard_armstrong,m,3123,,ohampton@gmail.com,1932-02-02
3114,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,william_brown,m,6100,,carrie54@gmail.com,1908-11-18
3115,_universidad_de_palermo,técnico_para_bioterios_,jon_knight,m,2146,,jonescody@gmail.com,1922-08-01
3116,_universidad_de_palermo,medicina,thomas_woodard,m,8363,,castrodeborah@gmail.com,1993-03-04
3117,_universidad_de_palermo,farmacia,angela_perez,f,5700,,josephhampton@hotmail.com,1965-09-24
3118,_universidad_de_palermo,licenciatura_en_ciencia_política_,anthony_hernandez,m,3230,,stephen22@gmail.com,1914-01-10
3119,_universidad_de_palermo,licenciatura_en_musicoterapia,michael_freeman,m,2318,,xhayes@yahoo.com,1939-05-22
3120,_universidad_de_palermo,técnico_para_bioterios_,amber_dodson,f,9103,,holmesbrent@hotmail.com,1952-01-02
3121,_universidad_de_palermo,farmacia,joanne_diaz,f,5329,,howardroger@yahoo.com,1997-11-14
3122,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,kathryn_barnes,f,3453,,xlynch@hotmail.com,1976-01-21
3123,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,karen_rivera,f,7313,,usimpson@yahoo.com,1919-09-02
3124,_universidad_de_palermo,agronomía,wayne_clark,m,6315,,david28@gmail.com,1911-01-18
3125,_universidad_de_palermo,licenciatura_en_musicoterapia,andrea_cobb,f,7163,,bryan43@hotmail.com,1942-04-25
3126,_universidad_de_palermo,licenciatura_en_artes,dawn_nguyen,f,7207,,matthew96@hotmail.com,1990-09-20
3127,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,javier_huff,m,6472,,conleycolleen@hotmail.com,1965-11-21
3128,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,tim_fry,m,7001,,thomasjustin@gmail.com,1912-03-07
3129,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,alicia_black,f,5500,,cmcintosh@gmail.com,1986-08-26
3130,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,christian_bass,m,5612,,scott38@yahoo.com,1935-06-01
3131,_universidad_de_palermo,técnico_para_bioterios_,dana_allison,f,2170,,bianca95@gmail.com,1998-06-08
3132,_universidad_de_palermo,ingeniería_mecánica,ronald_castillo,m,6361,,gregorypham@hotmail.com,1915-05-15
3133,_universidad_de_palermo,farmacia,shannon_schmidt,f,3241,,deborahboyd@hotmail.com,1931-01-03
3134,_universidad_de_palermo,ingeniería_en_informática,adam_glenn,m,7609,,brendan98@yahoo.com,1912-04-24
3135,_universidad_de_palermo,arquitectura,joshua_evans,m,4632,,whitemandy@hotmail.com,1998-09-30
3136,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,eric_morse,m,1838,,jennifer15@yahoo.com,1916-09-13
